SMILES,atom undefined stereo count,bond defined stereo count,complexity,hydrogen bond donors,hydrogen bond acceptors,rotatable bonds,heavy atom count,heavy atom molecular weight,LogP,monoisotopic weight,molar refractivity,total charge,topological polar surface area,quantitative estimate of drug-likeness,molecular complexity index,number of valence electrons,radical electrons,Acute toxicity,Flammability,Instability,Skin Toxicity,Respiratory Toxicity,Eye Toxicity,Environmental Toxicity,domain_status
C=COCC.Cl,0,0,28.72905595,0,1,2,6,99.496,1.5882,108.0341926,29.071,0,9.23,0.488424069,28.72905595,38,0,2,4,4,4,4,4,4,in-domain
[CH+]=COCCCC,0,0,41.44467836,0,1,4,7,88.065,1.74979,99.08044139,29.73,1,9.23,0.29619347,41.44467836,40,0,2,3,4,4,4,4,4,in-domain
[CH-]=COCC.[CH3-].[Zn+2],0,0,29.26112493,0,1,2,7,141.444,1.41738,150.0023071,26.91,0,9.23,0.329545061,29.26112493,38,0,2,3,4,4,4,4,4,in-domain
[2H]C([2H])=C([2H])OCCCC,0,0,118.1613363,0,1,4,7,88.065,1.9466,103.1076452,31.057,0,9.23,0.390069128,118.1613363,42,0,2,4,4,4,4,4,4,in-domain
CCO/C=C\OC,0,1,50.04184398,0,2,3,7,92.053,1.1405,102.0680796,27.775,0,18.46,0.497333818,50.04184398,42,0,2,3,4,4,4,4,4,in-domain
CCCO/C=C\OC,0,1,59.54887502,0,2,4,8,104.064,1.5306,116.0837296,32.392,0,18.46,0.409369551,59.54887502,48,0,4,4,1,4,4,4,4,in-domain
C=COC.C=COC=C,0,0,70.98533617,0,2,3,9,116.075,2.0663,128.0837296,38.685,0,18.46,0.541507688,70.98533617,52,0,3,2,2,4,4,4,4,in-domain
C=COC=C.C=COCC,0,0,81.25838097,0,2,4,10,128.086,2.4564,142.0993797,43.302,0,18.46,0.56118107,81.25838097,58,0,4,3,3,4,4,4,4,in-domain
C=C.C=COCC,0,0,33.16125946,0,1,2,7,88.065,1.9686,100.088815,33.077,0,9.23,0.380520305,33.16125946,42,0,2,3,4,4,4,4,4,in-domain
C=COC.C=COCC,0,0,59.93649058,0,2,3,9,116.075,1.9427,130.0993797,39.029,0,18.46,0.543423661,59.93649058,54,0,3,3,4,4,4,4,4,in-domain
CO/C=C/O/C=C/OC,0,2,84.47609518,0,3,4,9,120.063,1.2382,130.0629942,33.383,0,27.69,0.535646433,84.47609518,52,0,4,4,2,4,4,4,4,in-domain
C=COCC.[Cl-],0,0,28.72905595,0,1,2,6,99.496,-1.8296,107.0269161,21.823,-1,9.23,0.377527615,28.72905595,38,0,2,3,4,4,4,4,4,in-domain
C=C.C=COC=C,0,0,42.14170945,0,1,2,7,88.065,2.0922,98.07316494,32.733,0,9.23,0.379313673,42.14170945,40,0,3,3,0,4,4,4,4,in-domain
C=COC=C.CCC,0,0,42.34851555,0,1,2,8,100.076,2.7063,114.1044651,37.444,0,9.23,0.501378146,42.34851555,48,0,2,3,2,4,4,4,4,in-domain
C.C=COC=C,0,0,33.20310344,0,1,2,6,76.054,1.9261,86.07316494,28.21,0,9.23,0.466377404,33.20310344,36,0,3,4,0,4,4,4,4,in-domain
C=C.C=COCCC,0,0,41.65148445,0,1,3,8,100.076,2.3587,114.1044651,37.694,0,9.23,0.310706718,41.65148445,48,0,2,3,4,4,4,4,4,in-domain
COC#CO/C=C/OC,0,1,128.9737366,0,3,2,9,120.063,0.6854,128.0473441,32.019,0,27.69,0.404124597,128.9737366,50,0,2,3,4,4,4,4,4,in-domain
CCOC=COC,0,0,50.04184398,0,2,3,7,92.053,1.1405,102.0680796,27.775,0,18.46,0.497333818,50.04184398,42,0,2,3,4,4,4,4,4,in-domain
CCCOC=COC,0,0,59.54887502,0,2,4,8,104.064,1.5306,116.0837296,32.392,0,18.46,0.409369551,59.54887502,48,0,4,4,1,4,4,4,4,in-domain
CCOC=COC=COCC,0,0,104.5055782,0,3,6,11,144.085,2.0184,158.0942943,42.617,0,27.69,0.553320898,104.5055782,64,0,4,3,4,4,4,4,4,in-domain
[CH-]=COC.[CH3-].[CH3-].[U+3],0,0,22.04184398,0,1,1,7,314.083,1.48007,325.1317782,28.707,0,9.23,0.524212359,22.04184398,41,1,2,3,2,4,4,3,4,in-domain
[2H]C([2H])=C([2H])OC([2H])([2H])C([2H])([2H])[2H],0,0,210.6741414,0,1,3,5,64.043,1.1664,80.10772884,21.823,0,9.23,0.46221531,210.6741414,30,0,3,4,0,4,4,4,4,in-domain
[2H]C([2H])=COCC,0,0,66.09004635,0,1,2,5,64.043,1.1664,74.07006837,21.823,0,9.23,0.44655546,66.09004635,30,0,2,4,4,4,4,4,4,in-domain
C=COCC.[Li],0,0,28.72905595,0,1,2,6,70.984,0.7856,79.07351943,27.577,0,9.23,0.350869325,28.72905595,31,1,2,3,4,4,4,4,4,in-domain
C=COC.C=COC,0,0,42.490225,0,2,2,8,104.064,1.5526,116.0837296,34.412,0,18.46,0.509487241,42.490225,48,0,2,3,3,4,4,3,4,in-domain
CCO/C=C/O/C=C/OCC,0,2,104.5055782,0,3,6,11,144.085,2.0184,158.0942943,42.617,0,27.69,0.553320898,104.5055782,64,0,4,3,4,4,4,4,4,in-domain
C=COC#COCC,0,0,107.4322804,0,2,2,8,104.064,1.1014,112.0524295,30.684,0,18.46,0.393126544,107.4322804,44,0,2,4,4,4,4,4,4,in-domain
C=C[O+](C)CCC,0,0,50.14170945,0,0,3,7,88.065,1.722,101.0960915,32.364,1,2.7,0.375816157,50.14170945,42,0,2,4,4,4,4,4,4,in-domain
C=C.CCOC,0,0,11.40990953,0,1,1,6,76.054,1.4549,88.088815,28.804,0,9.23,0.440740457,11.40990953,38,0,3,4,0,4,4,4,4,in-domain
CCCO/C=C/OCC,0,1,69.31640246,0,2,5,9,116.075,1.9207,130.0993797,37.009,0,18.46,0.417869372,69.31640246,54,0,4,2,1,4,4,4,4,in-domain
C=COCC.O,0,0,26.72905595,0,1,2,6,80.042,0.3417,90.06807956,25.4368,0,40.73,0.450612362,26.72905595,38,0,2,4,4,4,4,4,4,in-domain
C=COCC.CC.CC,0,0,25.74860596,0,1,2,9,112.087,3.2188,132.1514153,44.519,0,9.23,0.524080575,25.74860596,58,0,4,3,4,4,4,4,4,in-domain
C=COCC.CC.CC.CC,0,0,26.05374781,0,1,2,11,136.109,4.245,162.1983655,55.867,0,9.23,0.55162071,26.05374781,72,0,2,4,4,4,4,4,4,in-domain
C1=COC=CO1.CC,0,0,64.52932501,0,2,0,8,104.064,2.0018,114.0680796,31.798,0,18.46,0.479195894,64.52932501,46,0,3,4,3,4,4,4,4,in-domain
C=COCC.CC,0,0,25.3609904,0,1,2,7,88.065,2.1926,102.1044651,33.171,0,9.23,0.485493028,25.3609904,44,0,2,4,4,4,4,4,4,in-domain
C=COC.COC,0,0,27.26112493,0,2,1,7,92.053,1.0389,104.0837296,30.139,0,18.46,0.462603164,27.26112493,44,0,2,4,0,4,4,4,4,in-domain
C=CO/C=C\OC,0,1,66.48040588,0,2,3,7,92.053,1.2641,100.0524295,27.431,0,18.46,0.496956988,66.48040588,40,0,2,4,2,4,4,4,4,in-domain
C=COC.CC,0,0,17.90013453,0,1,1,6,76.054,1.8025,88.088815,28.554,0,9.23,0.44397997,17.90013453,38,0,2,4,2,4,4,4,4,in-domain
C=C.C=C.C=COC=C.CC.CC,0,0,50.14481635,0,1,2,13,160.131,4.9468,186.1983655,66.683,0,9.23,0.437869889,50.14481635,80,0,3,1,1,4,4,4,4,in-domain
CCOC=C[SnH3],1,0,42.81274391,0,1,2,6,182.754,-0.1405,193.9753596,30.705,0,9.23,0.437528224,42.81274391,36,0,3,3,4,4,4,4,4,in-domain
C=[C-]OCC.[CH-]=C.[Ce],0,0,37.509775,0,1,2,8,228.181,1.57498,237.9797008,30.423,-2,9.23,0.523980032,37.509775,46,0,3,3,4,4,4,4,4,in-domain
C=COC=COCC,0,0,76.59772061,0,2,4,8,104.064,1.6542,114.0680796,32.048,0,18.46,0.517237993,76.59772061,46,0,3,4,4,4,4,4,4,in-domain
CCCOC=COCC,0,0,69.31640246,0,2,5,9,116.075,1.9207,130.0993797,37.009,0,18.46,0.417869372,69.31640246,54,0,4,2,1,4,4,4,4,in-domain
C=COCC[Al](C)C,0,0,61.54887502,0,1,4,8,115.047,1.9009,128.0781787,38.438,0,9.23,0.318977652,61.54887502,46,0,2,3,2,4,4,4,4,in-domain
C=COCCB(C)C,0,0,61.54887502,0,1,4,8,98.877,1.9009,112.1059454,38.438,0,9.23,0.306270008,61.54887502,46,0,2,3,2,4,2,4,3,in-domain
C=COC[CH2-].[CH2-]C.[Mg+2],0,0,29.70950594,0,1,2,8,112.37,1.44018,124.0738567,38.291,0,9.23,0.307517252,29.70950594,44,0,2,3,2,4,4,4,4,in-domain
C=COC=COC,0,0,66.48040588,0,2,3,7,92.053,1.2641,100.0524295,27.431,0,18.46,0.496956988,66.48040588,40,0,2,4,2,4,4,4,4,in-domain
C.C.C=COCC,0,0,25.3609904,0,1,2,7,88.065,2.4386,104.1201151,35.285,0,9.23,0.488786014,25.3609904,46,0,2,3,4,4,4,4,4,in-domain
C.C1=COC=CO1,0,0,64.080944,0,2,0,7,92.053,1.6117,100.0524295,27.181,0,18.46,0.460088994,64.080944,40,0,3,3,1,4,4,4,4,in-domain
C=COCCC.[F-],0,0,37.06139399,0,1,3,7,95.052,-1.4395,105.0721167,26.44,-1,9.23,0.315363148,37.06139399,44,0,2,3,4,4,4,4,4,in-domain
C.C=COCC,0,0,25.11941548,0,1,2,6,76.054,1.8025,88.088815,28.554,0,9.23,0.467555177,25.11941548,38,0,2,4,4,4,4,4,4,in-domain
C.C.C=COC=C,0,0,33.44467836,0,1,2,7,88.065,2.5622,102.1044651,34.941,0,9.23,0.486733603,33.44467836,44,0,3,3,0,4,4,4,4,in-domain
C=COC.[CH2-]COC.[Y],0,0,38.03910002,0,2,2,9,192.97,1.24069,205.9979515,34.439,-1,18.46,0.499502005,38.03910002,53,1,3,3,2,3,3,3,4,in-domain
C=COC=C.CC,0,0,33.44467836,0,1,2,7,88.065,2.3162,100.088815,32.827,0,9.23,0.483704858,33.44467836,42,0,2,4,0,4,4,4,4,in-domain
C=C[O+](C)C.[Cl-],0,0,34.52932501,0,0,1,6,99.496,-2.0542,108.0341926,23.13,0,2.7,0.268649915,34.52932501,38,0,2,3,2,4,4,3,4,in-domain
C=COCC.[3HH],0,0,28.72905595,0,1,2,5,64.043,1.4124,76.08138919,23.937,0,9.23,0.451739832,28.72905595,32,0,2,4,4,4,4,4,4,in-domain
C.[2H]C(=C)OCC.[3HH],0,0,54.39035953,0,1,2,6,76.054,2.0485,93.11896606,30.668,0,9.23,0.474623626,54.39035953,40,0,2,4,3,4,4,4,4,in-domain
C.C=COCC.[3HH],0,0,29.26112493,0,1,2,6,76.054,2.0485,92.11268931,30.668,0,9.23,0.473532737,29.26112493,40,0,2,4,4,4,4,4,4,in-domain
C=COC.C=COC.[Ar],0,0,47.01955001,0,2,2,9,144.012,1.5526,156.0461127,34.412,0,18.46,0.564509864,47.01955001,56,0,3,3,2,4,4,4,4,in-domain
C.C=COC,0,0,17.60964047,0,1,1,5,64.043,1.4124,74.07316494,23.937,0,9.23,0.42718168,17.60964047,32,0,2,3,2,4,4,4,4,in-domain
C=COCC.[NH4+],0,0,28.72905595,1,1,2,6,78.05,1.5426,90.09134042,27.8078,1,45.73,0.513444076,28.72905595,38,0,2,4,4,4,4,4,4,in-domain
C=C.C=COC,0,0,25.11941548,0,1,1,6,76.054,1.5785,86.07316494,28.46,0,9.23,0.347481647,25.11941548,36,0,2,3,2,4,4,4,4,in-domain
C=COCC.CF,0,0,29.26112493,0,1,2,7,95.052,1.7521,106.0793932,28.855,0,9.23,0.487151165,29.26112493,44,0,2,4,4,4,4,4,4,in-domain
[2H]C(=C)OCCCC,0,0,70.92878689,0,1,4,7,88.065,1.9466,101.0950918,31.057,0,9.23,0.388203436,70.92878689,42,0,2,4,3,4,4,4,4,in-domain
CCO/C=C/[Sn](C)(C)C,0,1,91.57949823,0,1,3,9,218.787,2.414,236.0223098,44.112,0,9.23,0.53861789,91.57949823,54,0,3,3,4,4,4,4,4,in-domain
C=COCC.[Li+],0,0,28.72905595,0,1,2,6,70.984,-1.8296,79.07297085,21.823,1,9.23,0.279278972,28.72905595,30,0,2,3,4,4,4,4,4,in-domain
C=COC=C.CF,0,0,37.34481289,0,1,2,7,95.052,1.8757,104.0637431,28.511,0,9.23,0.485804736,37.34481289,42,0,2,4,0,4,4,4,4,in-domain
C=COC(C)[As](C)C,1,0,70.92878689,0,1,3,8,162.987,1.8286,176.0182365,38.226,0,9.23,0.470448926,70.92878689,48,0,2,2,0,4,1,4,4,in-domain
C=COCC[As](C)C,0,0,61.54887502,0,1,4,8,162.987,1.9009,176.0182365,38.438,0,9.23,0.360821047,61.54887502,48,0,2,3,2,4,2,4,3,in-domain
C=COC.C=COC.O,0,0,44.26466251,0,2,2,9,120.063,0.7279,134.0942943,38.0258,0,49.96,0.522516074,44.26466251,56,0,3,3,2,4,4,4,4,in-domain
[CH]=COCC,0,0,24.82892142,0,1,2,5,64.043,0.96959,71.04968984,20.496,0,9.23,0.440606696,24.82892142,29,1,3,4,0,4,4,4,4,in-domain
C=CO/C=C/OCC,0,1,76.59772061,0,2,4,8,104.064,1.6542,114.0680796,32.048,0,18.46,0.517237993,76.59772061,46,0,3,4,4,4,4,4,4,in-domain
C=COC=C.COC,0,0,44.490225,0,2,2,8,104.064,1.5526,116.0837296,34.412,0,18.46,0.509487241,44.490225,48,0,3,3,0,4,4,4,4,in-domain
C=C[O+](C)C,0,0,30.62919048,0,0,1,5,64.043,0.9418,73.06479133,23.13,1,2.7,0.320719632,30.62919048,30,0,2,3,2,4,2,3,4,in-domain
C1CCCCC1,0,0,15.509775,0,0,0,6,72.066,2.3406,84.09390038,27.702,0,0,0.422316187,15.509775,36,0,3,4,4,4,4,4,4,in-domain
[2H]C1([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],0,0,247.7052751,0,0,0,6,72.066,2.3406,96.16922134,27.702,0,0,0.433990381,247.7052751,36,0,2,3,2,4,4,4,4,in-domain
[CH]1CCCCC1,0,0,15.509775,0,0,0,6,72.066,2.15479,83.08607535,27.385,0,0,0.4206865,15.509775,35,1,4,4,3,4,4,4,4,in-domain
[CH-]1CCCCC1.[Li+],0,0,19.65148445,0,0,0,7,79.007,-0.84121,90.1020799,27.385,0,0,0.268555633,19.65148445,36,0,2,3,2,4,4,3,4,in-domain
[C]1CCCCC1,0,0,15.509775,0,0,0,6,72.066,2.03179,82.07825032,26.328,0,0,0.419170194,15.509775,34,2,3,4,4,4,4,4,4,in-domain
[2H]C1([2H])CCCC([2H])([2H])C1([2H])[2H],0,0,166.4773318,0,0,0,6,72.066,2.3406,90.13156086,27.702,0,0,0.4280252,166.4773318,36,0,3,4,4,4,4,4,4,in-domain
[2H]C1C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],0,0,298.8533574,0,0,0,6,72.066,2.3406,95.16294459,27.702,0,0,0.432978722,298.8533574,36,0,2,3,0,4,4,4,4,in-domain
[Ge]C1CCCCC1,0,0,46.14170945,0,0,0,7,144.676,1.9075,157.0072532,32.589,0,0,0.469317568,46.14170945,39,3,3,4,4,4,4,3,4,in-domain
[CH+]1CCCCC1,0,0,15.509775,0,0,0,6,72.066,2.15479,83.08552677,27.385,1,0,0.393535545,15.509775,34,0,3,4,4,4,4,4,4,in-domain
[2H]C1CCCCC1,0,0,46.14170945,0,0,0,6,72.066,2.3406,85.10017713,27.702,0,0,0.423249601,46.14170945,36,0,3,4,4,4,4,4,4,in-domain
[2H]C1CCCCC1[2H],2,0,62.92878689,0,0,0,6,72.066,2.3406,86.10645388,27.702,0,0,0.424190289,62.92878689,36,0,3,4,4,4,4,4,4,in-domain
[Sn]C1CCCCC1,0,0,46.14170945,0,0,0,7,190.777,1.9075,202.9882701,32.589,0,0,0.525838462,46.14170945,39,3,3,4,4,4,4,3,4,in-domain
[3H]C1CCCCC1,0,0,46.14170945,0,0,0,6,72.066,2.3406,86.10212463,27.702,0,0,0.42418639,46.14170945,36,0,3,4,4,4,4,4,4,in-domain
C1CCCCC1.Cl,0,0,19.65148445,0,0,0,7,107.519,2.7624,120.0705781,34.95,0,0,0.461317581,19.65148445,44,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[Y],0,0,19.65148445,0,0,0,7,160.972,2.15229,171.9924722,27.385,-1,0,0.490853554,19.65148445,39,1,3,4,4,4,4,3,4,in-domain
[CH-]1CCCCC1,0,0,15.509775,0,0,0,6,72.066,2.15479,83.08662393,27.385,-1,0,0.393535545,15.509775,36,0,3,4,4,4,4,4,4,in-domain
[2H]C1([2H])CCCCC1,0,0,70.59772061,0,0,0,6,72.066,2.3406,86.10645388,27.702,0,0,0.424190289,70.59772061,36,0,3,4,4,4,4,4,4,in-domain
[2H]C1([2H])CC([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],0,0,274.4311153,0,0,0,6,72.066,2.3406,94.15666784,27.702,0,0,0.431973996,274.4311153,36,0,3,4,4,4,4,4,4,in-domain
[CH]1[CH+]CCCC1,0,0,15.509775,0,0,0,6,72.066,1.96898,82.07770174,27.068,1,0,0.391791034,15.509775,33,1,4,4,3,4,4,4,4,in-domain
[SnH3]C1CCCCC1,1,0,46.14170945,0,0,0,7,190.777,1.1044,206.0117451,36.774,0,0,0.519132858,46.14170945,42,0,3,4,4,4,4,3,4,in-domain
[2H]C1([2H])CCC([2H])([2H])C([2H])([2H])C1([2H])[2H],0,0,216.2160592,0,0,0,6,72.066,2.3406,92.14411435,27.702,0,0,0.429985501,216.2160592,36,0,3,4,4,4,4,4,4,in-domain
[Sn]C1([Sn])CCCCC1([Sn])[Sn],0,0,113.7095059,0,0,0,10,546.91,0.4668,559.6713791,46.87,0,0,0.382153565,113.7095059,48,12,3,4,4,4,4,4,4,out-of-domain
[CH-]1CCCCC1.[Ir],0,0,19.65148445,0,0,0,7,264.283,2.15229,276.0495503,27.385,-1,0,0.594333815,19.65148445,45,1,3,4,4,4,4,4,4,in-domain
[HgH]C1CCCCC1,0,0,46.14170945,0,0,0,7,272.656,2.0181,286.0645434,28.23,0,0,0.597215993,46.14170945,38,0,3,4,4,4,4,3,4,in-domain
[CH]1C[CH-]CCC1,0,0,15.509775,0,0,0,6,72.066,1.96898,82.0787989,27.068,-1,0,0.391791034,15.509775,35,1,3,4,4,4,4,4,4,in-domain
[2H]C1CCCC([2H])C1[2H],3,0,84.30376252,0,0,0,6,72.066,2.3406,87.11273062,27.702,0,0,0.425138224,84.30376252,36,0,3,4,4,4,4,4,4,in-domain
[Ga]C1CCCCC1,0,0,46.14170945,0,0,0,7,141.789,1.9075,152.011649,32.589,0,0,0.465822987,46.14170945,38,2,3,4,4,4,4,3,4,in-domain
[2H]C1([2H])CCCC([2H])([2H])C1,0,0,115.7095059,0,0,0,6,72.066,2.3406,88.11900737,27.702,0,0,0.426093375,115.7095059,36,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[Cu+],0,0,19.65148445,0,0,0,7,135.612,2.15229,146.0156729,27.385,0,0,0.363111126,19.65148445,46,0,3,4,4,4,4,4,3,in-domain
C1CCCCC1.[Co],0,0,19.65148445,0,0,0,7,130.999,2.3381,143.0270954,27.702,0,0,0.487818976,19.65148445,45,1,3,4,4,4,4,3,4,in-domain
[Zr+2]=C1CCCCC1,0,0,68.24920506,0,0,0,7,163.29,1.6697,171.9818576,28.092,2,0,0.522644958,68.24920506,36,0,4,4,3,3,4,3,4,in-domain
[Zr]=C1CCCCC1,0,0,68.24920506,0,0,0,7,163.29,1.6697,171.9829547,28.092,0,0,0.522644958,68.24920506,38,0,4,4,3,3,4,3,4,in-domain
[CH-]1CCCCC1.[Na+],0,0,19.65148445,0,0,0,7,95.056,-0.84121,106.0758446,27.385,0,0,0.278841687,19.65148445,36,0,3,4,4,4,4,3,4,in-domain
[CH-]1CCCCC1.[Zn+2],0,0,19.65148445,0,0,0,7,137.456,2.15229,147.014669,27.385,1,0,0.364852313,19.65148445,36,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[H-].[H-].[H-].[Zr+4],0,0,28.46439345,0,0,0,7,163.29,2.48979,176.0142548,30.721,0,0,0.498797274,28.46439345,42,0,3,4,4,4,4,3,4,in-domain
C1CCCCC1.[Ar],0,0,19.65148445,0,0,0,7,112.014,2.3406,124.0562835,27.702,0,0,0.464585606,19.65148445,44,0,3,4,1,4,4,4,3,in-domain
C1CCCCC1.F,0,0,19.65148445,0,0,0,7,91.064,2.4931,104.1001286,30.205,0,0,0.442627946,19.65148445,44,0,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[Cl-],0,0,19.65148445,0,0,0,7,107.519,-0.6554,119.0633016,27.702,-1,0,0.397559868,19.65148445,44,0,3,4,4,4,4,3,4,in-domain
C1CCCCC1.[Pt+4],0,0,19.65148445,0,0,0,7,267.144,2.3381,279.0564972,27.702,4,0,0.638265611,19.65148445,42,0,3,4,4,4,4,3,3,in-domain
C1CCCCC1.S,0,0,19.65148445,0,0,0,7,104.133,2.4534,118.0816214,38.083,0,0,0.458103382,19.65148445,44,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[K+],0,0,19.65148445,0,0,0,7,111.164,-0.84121,122.049782,27.385,0,0,0.29019394,19.65148445,36,0,3,4,4,4,4,3,4,in-domain
[CH-]1CCCCC1.[Rb+],0,0,19.65148445,0,0,0,7,157.534,-0.84121,167.9978651,27.385,0,0,0.41411295,19.65148445,36,0,3,4,4,4,4,3,4,in-domain
C1CCCCC1.[V],0,0,19.65148445,0,0,0,7,123.01,2.3381,135.0378599,27.702,0,0,0.477841798,19.65148445,41,1,3,4,4,4,4,4,3,in-domain
[CH]1CCCCC1.[Li],0,0,19.65148445,0,0,0,7,79.007,1.77399,90.1020799,33.139,0,0,0.397517751,19.65148445,36,2,4,4,3,4,4,4,4,in-domain
[1H]C1CCCCC1,0,0,46.14170945,0,0,0,6,72.066,2.3406,84.09390038,27.702,0,0,0.422316025,46.14170945,36,0,3,4,4,4,4,4,4,in-domain
[CH-]1CC[CH-]CC1.[Y].[Y],0,0,22,0,0,0,8,249.878,1.96398,259.8910441,27.068,-2,0,0.583893258,22,42,2,1,4,0,4,4,4,4,in-domain
[CH-]1CCCCC1.[W],0,0,19.65148445,0,0,0,7,255.906,2.15229,267.0375551,27.385,-1,0,0.589807515,19.65148445,42,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[W].[W].[W].[W],0,0,25.21928095,0,0,0,10,807.426,2.14479,818.8903487,27.385,-1,0,0.32958862,25.21928095,60,0,3,4,4,4,4,4,4,out-of-domain
[CH-]1CCCCC1.[W].[W],0,0,22,0,0,0,8,439.746,2.14979,450.9884863,27.385,-1,0,0.496229335,22,48,0,3,4,4,4,4,3,3,out-of-domain
[3H]C1C([3H])C([3H])C([3H])C([3H])C1[3H],6,0,103.587975,0,0,0,6,72.066,2.3406,96.14324586,27.702,0,0,0.433965235,103.587975,36,0,3,3,0,4,4,4,4,in-domain
[CH-]1CCCCC1.[Fe],0,0,19.65148445,0,0,0,7,127.911,2.15229,139.0215614,27.385,-1,0,0.355935816,19.65148445,44,0,3,4,4,4,4,4,4,in-domain
[CH]1C[CH]C[CH]C1,0,0,15.509775,0,0,0,6,72.066,1.78317,81.07042529,26.751,0,0,0.416698912,15.509775,33,3,4,3,1,4,4,4,4,in-domain
[CH]1C[CH]CCC1,0,0,15.509775,0,0,0,6,72.066,1.96898,82.07825032,27.068,0,0,0.418821631,15.509775,34,2,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[K],0,0,19.65148445,0,0,0,7,111.164,1.9598,123.0576071,33.456,0,0,0.431912687,19.65148445,37,1,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[Cu],0,0,19.65148445,0,0,0,7,135.612,2.3381,147.0234979,27.702,0,0,0.461828058,19.65148445,47,1,3,4,4,4,4,4,3,in-domain
Br.C1CCCCC1,0,0,19.65148445,0,0,0,7,151.97,2.9185,164.0200625,38.024,0,0,0.517217395,19.65148445,44,0,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[Na],0,0,19.65148445,0,0,0,7,95.056,1.9598,107.0836697,33.456,0,0,0.414970895,19.65148445,37,1,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[Si],0,0,19.65148445,0,0,0,7,100.152,1.9598,112.0708269,33.456,0,0,0.420176628,19.65148445,40,4,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[Zn],0,0,19.65148445,0,0,0,7,137.456,2.3381,148.0230426,27.702,0,0,0.464042449,19.65148445,38,0,3,4,4,4,4,4,3,in-domain
C1CCCCC1.[Li],0,0,19.65148445,0,0,0,7,79.007,1.9598,91.10990493,33.456,0,0,0.399599625,19.65148445,37,1,3,4,4,4,4,4,4,in-domain
[Hg]C1CCCCC1,0,0,46.14170945,0,0,0,7,272.656,2.2858,285.0567184,26.835,0,0,0.598564019,46.14170945,37,0,3,4,4,4,4,3,4,in-domain
[In]C1CCCCC1,0,0,46.14170945,0,0,0,7,186.884,1.9075,197.9899534,32.589,0,0,0.557126953,46.14170945,38,2,3,4,4,4,4,4,4,in-domain
[2H]C1CCCC([2H])C1([2H])[2H],2,0,110.9162238,0,0,0,6,72.066,2.3406,88.11900737,27.702,0,0,0.426093375,110.9162238,36,0,3,4,4,4,4,4,4,in-domain
[GeH3]C1CCCCC1,1,0,46.14170945,0,0,0,7,144.676,1.1044,160.0307282,36.774,0,0,0.463801624,46.14170945,42,0,3,4,4,4,4,3,4,in-domain
[CH]1CCCCC1.[Cu],0,0,19.65148445,0,0,0,7,135.612,2.15229,146.0156729,27.385,0,0,0.459851275,19.65148445,46,2,4,4,3,4,4,4,4,in-domain
[CH]1CC[CH+]CC1,0,0,15.509775,0,0,0,6,72.066,1.96898,82.07770174,27.068,1,0,0.391791034,15.509775,33,1,3,4,4,4,4,4,4,in-domain
[2H]C1([2H])CCCCC1([2H])[2H],0,0,113.7095059,0,0,0,6,72.066,2.3406,88.11900737,27.702,0,0,0.426093375,113.7095059,36,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[Zn],0,0,19.65148445,0,0,0,7,137.456,2.15229,147.0157661,27.385,-1,0,0.364852313,19.65148445,38,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[Cr],0,0,19.65148445,0,0,0,7,124.062,2.15229,135.0271314,27.385,-1,0,0.446304805,19.65148445,42,0,3,4,4,4,4,4,3,in-domain
[CH]1CC[CH]CC1,0,0,15.509775,0,0,0,6,72.066,1.96898,82.07825032,27.068,0,0,0.418821631,15.509775,34,2,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[Ti],0,0,19.65148445,0,0,0,7,119.933,2.3381,132.0418467,27.702,0,0,0.443475257,19.65148445,40,0,3,4,4,4,4,4,3,in-domain
C1CCCCC1.[HH],0,0,19.65148445,0,0,0,6,72.066,2.5866,86.10955045,29.816,0,0,0.424772705,19.65148445,38,0,3,4,4,4,4,4,4,in-domain
[CH-]1CCCCC1.[Zr],0,0,19.65148445,0,0,0,7,163.29,2.15229,172.9913283,27.385,-1,0,0.493730821,19.65148445,40,0,3,4,4,4,4,3,4,in-domain
C1CCCCC1.[Al],0,0,19.65148445,0,0,0,7,99.048,1.9598,111.075439,33.456,0,0,0.419036263,19.65148445,39,3,3,4,4,4,4,4,4,in-domain
C1CCCCC1.[B],0,0,19.65148445,0,0,0,7,82.878,1.9598,95.10320578,33.456,0,0,0.40315914,19.65148445,39,3,3,4,4,4,4,4,4,in-domain
