SMILES,FP,Parent_TIC_Index,Parent_TIC_SMILES,Similarity_to_Parent
C=CC(=O)OC.[Cr],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77eeb0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.CCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77ef20>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.7894736842105263
C=CC(=O)OC.[Ni],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77ef90>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C.C.C=COC(=O)C=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f040>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.47619047619047616
C=CC(=O)OC.[Zn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f0b0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.CC.O=C=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f120>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.7894736842105263
C=C=O.C=CC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f190>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.7894736842105263
C=CC(=O)OC.S,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f200>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.O.O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f270>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f2e0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.COC(C)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f350>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8333333333333334
C=CC(=O)OC.[NH4+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f3c0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Al+3].[Cl-].[Cl-].[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f430>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8823529411764706
C=CC(=O)OC.[Na+].[OH-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f4a0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8823529411764706
C=CC(=O)OC.[Zr],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f510>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C.C=CC(=O)OC.[SiH4],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f580>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8823529411764706
C=CC(=O)OC.II,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f5f0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8823529411764706
C=CC(=O)OC.[I-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f660>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[SiH4],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f6d0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=C.C=CC(=O)OC.O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f740>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8823529411764706
Br.C=CC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f7b0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Ca],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f820>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Pb],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f890>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Co],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f900>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C.C=CC(=O)OCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f970>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.44
C=CC(=O)OC.[Mg],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77f9e0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Fe],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fa50>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC.[Ba],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fac0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)OC=COCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fb30>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4074074074074074
[CH-]=CC(=O)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fba0>,53,[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],0.45454545454545453
COC(=O)C=C=[Mn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fc10>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.45454545454545453
COC(=O)C=C[Ge],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fc80>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.45454545454545453
C=C[14C](=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fcf0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.3181818181818182
C=C=C=CC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fd60>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5217391304347826
C=CC[Te]/C=C\C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fdd0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.42857142857142855
[2H][13CH]=C([2H])C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77fe40>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4782608695652174
[2H]C=CC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77feb0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.65
C=CC(=O)OC.[K+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77ff20>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.9375
C=CC(=O)O[CH2-].[Y+3],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b77ff90>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.47619047619047616
C=[C-]C(=O)OC.[W+2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780040>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.34782608695652173
C=CC(=O)[O-].COC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7800b0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5
C=CC(=O)O[CH2-].[Na+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780120>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.47619047619047616
C=C.C=CC(=O)OC.CC(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780190>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.75
COC(=O)/C=C\[Ge],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780200>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.45454545454545453
[CH2]OC(=O)C=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780270>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5263157894736842
COC(=O)C=C[Se]C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7802e0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4166666666666667
C=CC[Te]C=CC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780350>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.42857142857142855
COC(=O)C=C[Sn](C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7803c0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4166666666666667
COC(=O)C=C[Sn](Cl)(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780430>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4
COC(=O)C=C[O-].[Na+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7804a0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.43478260869565216
C=CC(=O)OC(C)=O.[Ti],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780510>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5
COC(=O)/C=C/[As](C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780580>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4166666666666667
C=CC(=O)OC(C)=O.[Na],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7805f0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5
[CH-]=CC(=O)OCC.[Na+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780660>,53,[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],0.43478260869565216
C=CC(=O)OC.S.[Sn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7806d0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8823529411764706
C=CC(=O)OC.S=[Sn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780740>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.8333333333333334
C=CC(=O)OCC.[Po],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7807b0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4782608695652174
COC(=O)/C=C\[Sn](C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780820>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.4166666666666667
CCCC[Te]/C=C\C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780890>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.3225806451612903
[C]=CC(=O)OC.[W],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780900>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.47619047619047616
[C]=CC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780970>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5
C=CC(=O)OC[Ge](C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7809e0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.44
[2H]C=CC(=O)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780a50>,53,[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],0.4
C=C[13C](=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780ac0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],1.0
CO[13C](=O)[13CH]=[13CH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780b30>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],1.0
C=CC(=O)OC[CH2+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780ba0>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.43478260869565216
C=CC(=O)OC(C)=O.[Zn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780c10>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5
CCO[13C](=O)[13CH]=[13CH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780c80>,80,[H]C([H])=C([H])C(=O)OC([H])([H])[H],0.5
O=Cc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780cf0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780d60>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],1.0
O=C(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780dd0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.37037037037037035
Cc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780e40>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4230769230769231
CCOCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780eb0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4642857142857143
COCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780f20>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.5
OCc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b780f90>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.45454545454545453
CCC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781040>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3793103448275862
CC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7810b0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.37037037037037035
C=CCC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781120>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.34375
C[C@@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781190>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.37037037037037035
OC(c1ccco1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781200>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
OCc1ccc(Br)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781270>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.37037037037037035
OC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7812e0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4
O=S(=O)(O)OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781350>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4666666666666667
CC(=O)/C=C/c1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7813c0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2777777777777778
C[C@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781430>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.37037037037037035
C#Cc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7814a0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
Cc1coc(CO)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781510>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.35714285714285715
O=C(O)/C=C/c1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781580>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2857142857142857
Cc1ccoc1CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7815f0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.35714285714285715
COP(=O)(OC)C(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781660>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2857142857142857
CC[C@@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7816d0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3793103448275862
OC[C@@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781740>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4444444444444444
CC(=O)C=Cc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7817b0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2777777777777778
OCC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781820>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4444444444444444
CCOCc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781890>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3125
C=O.NC(N)=O.OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781900>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.72
C=O.OCc1ccco1.Oc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781970>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.6666666666666666
OCc1ccc(C(F)(F)F)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7819e0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
CC[C@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781a50>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3793103448275862
C=O.OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781ac0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.8571428571428571
O=Cc1ccco1.OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781b30>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.6666666666666666
CO.O=Cc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781ba0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3448275862068966
OC/C=C/c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781c10>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.41379310344827586
C=Cc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781c80>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
COCc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781cf0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
O=C(/C=C(\O)c1ccco1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781d60>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2702702702702703
C=O.CC1CO1.OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781dd0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.6206896551724138
C=CC[C@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781e40>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.34375
OCCOCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781eb0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.5357142857142857
OC[C@H](O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781f20>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4444444444444444
C=CC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b781f90>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
C/C=C/C(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782040>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3125
O=C(OCCO)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7820b0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.36363636363636365
C=CCOCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782120>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.43333333333333335
[2H]c1ccc(C(=O)O)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782190>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.25
[2H]c1ccoc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782200>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.25806451612903225
OCc1cc(Br)co1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782270>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.35714285714285715
Cc1ccc(C(C)O)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7822e0>,36,[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1[H],0.2
C#CC(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782350>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
CC(C)OCc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7823c0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.30303030303030304
CCCCOCc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782430>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2777777777777778
C[Si](C)(C)c1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7824a0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3448275862068966
C=COCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782510>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4482758620689655
[2H]c1cc([2H])c(C(=O)O)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782580>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.18518518518518517
OCc1ccc(O)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7825f0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.38461538461538464
OCc1ccc(I)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782660>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.37037037037037035
CCOC(=O)C(=O)/C=C(\O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7826d0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2682926829268293
OCC=Cc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782740>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.41379310344827586
[2H]c1oc(C(=O)O)c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7827b0>,4,[H]OC(=O)C([H])=C([H])[H],0.15384615384615385
OCc1ccco1.Oc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782820>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.75
O.O=C(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782890>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.35714285714285715
Cl.O=C(O)c1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782900>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.35714285714285715
NC(N)=O.OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782970>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.782608695652174
OCCC=Cc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7829e0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3870967741935484
OCOCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782a50>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.5769230769230769
O.O=Cc1ccc(CO)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782ac0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3225806451612903
O.O=Cc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782b30>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.32142857142857145
C=c1oc(=Cc2ccco2)c(O)c1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782ba0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2702702702702703
O.OCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782c10>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.9473684210526315
O=C(C=C(O)c1ccco1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782c80>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2702702702702703
O[C@@H](c1ccco1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782cf0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3333333333333333
O=C(/C=C(/O)c1ccco1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782d60>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2702702702702703
CC(O)COCc1ccco1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782dd0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.4375
O=C(/C=C(\O)c1ccco1)C(F)(F)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782e40>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.2564102564102564
OCc1ccc(C(F)F)o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b782eb0>,63,[H]OC([H])([H])c1oc([H])c([H])c1[H],0.3448275862068966
